1Chr 1:1 man/mankind [שֵׁת] Enosh
1Chr 1:2 [קֵינָן] [מַהֲלַלְאֵל] [יָרֶד] | [KJV:] Kenan, Mahalaleel, Jered,
1Chr 2:54 [בְּנֵי] [שַׂלְמָא] [בֵּית] bread [וּנְטוָֹתִי] [עַטְרוֹת] [בֵּית] [יוֹאָב] [וַחֲצִי] [הַמָּנַחְתִּי] [הַצָּרְעִי] | [KJV:] The sons of Salma; Bethlehem, and the Netophathites, Ataroth, the house of Joab, and half of the Manahethites, the Zorites.
1Chr 2:55 [וּמִשְְּׁחוֹת] [ְֹרִים] [יֹשְׁבוּ] [יַעְבֵּץ] [תִּרְעָתִים] [שִׁמְעָתִים] [שׂוּכָתִים] [הֵמָּה] [הַקִּינִים] [הַבָּאִים] [מֵחַמַּת] my father [בֵית] [רֵכָב] | [KJV:] And the families of the scribes which dwelt at Jabez; the Tirathites, the Shimeathites, and Suchathites. These are the Kenites that came of Hemath, the father of the house of Rechab.
1Chr 3:1 [וְאֵלֶּה] they were [בְּנֵי] [דָויִד] [אֲשֶׁר] [נוֹלַד] to him [בְּחֶבְרוֹן] [הַבְּכוֹר] [אַמְנֹן] [לַאֲחִינֹעַם] [הַיִּזְרְעֵאלִית] [שֵׁנִי] [דָּנִיֵּאל] [לַאֲבִיגַיִל] [הַכַּרְמְלִית] | [KJV:] Now these were the sons of David, which were born unto him in Hebron; the firstborn Amnon, of Ahinoam the Jezreelitess; the second Daniel, of Abigail the Carmelitess:
1Chr 3:2 [הַשְּׁלִשִׁי] [לְאַבְשָׁלוֹם] [בֶּן] [מַעֲכָה] [בַּת] [תַּלְמַי] king [גְּשׁוּר] [הָרְבִיעִי] [אֲדֹנִיָּה] [בֶן] [חַגִּית] | [KJV:] The third, Absalom the son of Maachah the daughter of Talmai king of Geshur: the fourth, Adonijah the son of Haggith:
1Chr 3:3 [הַחֲמִישִׁי] [שְַׁטְיָה] [לַאֲבִיטָל] [הַשִּׁשִּׁי] [יִתְרְעָם] [לְעֶגְלָה] [אִשְׁתּוֹ] | [KJV:] The fifth, Shephatiah of Abital: the sixth, Ithream by Eglah his wife.
1Chr 3:4 [שִׁשָּׁה] [נוֹלַד] to him [בְחֶבְרוֹן] [וַיִּמְלָךְ] [שָׁם] [שֶׁבַע] [שָׁנִים] [וְשִׁשָּׁה] [חֳדָשִׁים] [וּשְׁלֹשִׁים] [וְשָׁלוֹשׁ] [שָׁנָה] [מָלַךְ] [בִּירוּשָׁלָםִ] | [KJV:] These six were born unto him in Hebron; and there he reigned seven years and six months: and in Jerusalem he reigned thirty and three years.
1Chr 3:5 [וְאֵלֶּה] [נוּלְּדוּ] to him [בִּירוּשָׁלָיִם] [שִׁמְעָא] [וְשׁוֹבָב] [וְנָתָן] [וּשְׁלֹמֹה] [אַרְבָּעָה] [לְבַת] [שׁוּעַ] [בַּת] [עַמִּיאֵל] | [KJV:] And these were born unto him in Jerusalem; Shimea, and Shobab, and Nathan, and Solomon, four, of Bathshua the daughter of Ammiel:
1Chr 3:6 [וְיִבְחָר] [וֶאֱלִישָׁמָע] [וֶאֱלִיָלֶט] | [KJV:] Ibhar also, and Elishama, and Eliphelet,
1Chr 3:7 [וְנֹגַהּ] [וְנֶֶג] [וְיִָיעַ] | [KJV:] And Nogah, and Nepheg, and Japhia,
1Chr 3:8 [וֶאֱלִישָׁמָע] [וְאֶלְיָדָע] [וֶאֱלִיֶלֶט] [תִּשְׁעָה] | [KJV:] And Elishama, and Eliada, and Eliphelet, nine.
1Chr 3:9 all [בְּנֵי] [דָוִיד] [מִלְּבַד] [בְּנֵי] [ִילַגְשִׁים] [וְתָמָר] [אֲחוֹתָם] | [KJV:] These were all the sons of David, beside the sons of the concubines, and Tamar their sister.
1Chr 3:10 [וּבֶן] [שְׁלֹמֹה] [רְחַבְעָם] [אֲבִיָּה] [בְנוֹ] [אָָא] [בְנוֹ] [יְהוֹשָָׁט] [בְּנוֹ] | [KJV:] And Solomon's son was Rehoboam, Abia his son, Asa his son, Jehoshaphat his son,
1Chr 3:11 [יוֹרָם] [בְּנוֹ] [אֲחַזְיָהוּ] [בְנוֹ] [יוֹאָשׁ] [בְּנוֹ] | [KJV:] Joram his son, Ahaziah his son, Joash his son,
1Chr 3:12 [אֲמַצְיָהוּ] [בְנוֹ] [עֲזַרְיָה] [בְנוֹ] [יוֹתָם] [בְּנוֹ] | [KJV:] Amaziah his son, Azariah his son, Jotham his son,
1Chr 3:13 [אָחָז] [בְּנוֹ] [חִזְקִיָּהוּ] [בְנוֹ] [מְנַשֶּׁה] [בְנוֹ] | [KJV:] Ahaz his son, Hezekiah his son, Manasseh his son,
1Chr 3:14 [אָמוֹן] [בְּנוֹ] [יֹאשִׁיָּהוּ] [בְנוֹ] | [KJV:] Amon his son, Josiah his son.
1Chr 3:15 [וּבְנֵי] [יֹאשִׁיָּהוּ] [הַבְּכוֹר] [יוֹחָנָן] [הַשֵּׁנִי] [יְהוֹיָקִים] [הַשְּׁלִשִׁי] [צִדְקִיָּהוּ] [הָרְבִיעִי] [שַׁלּוּם] | [KJV:] And the sons of Josiah were, the firstborn Johanan, the second Jehoiakim, the third Zedekiah, the fourth Shallum.
1Chr 3:16 [וּבְנֵי] [יְהוֹיָקִים] [יְכָנְיָה] [בְנוֹ] [צִדְקִיָּה] [בְנוֹ] | [KJV:] And the sons of Jehoiakim: Jeconiah his son, Zedekiah his son.
1Chr 3:17 [וּבְנֵי] [יְכָנְיָה] [אִַּר] [שְׁאַלְתִּיאֵל] [בְּנוֹ] | [KJV:] And the sons of Jeconiah; Assir, Salathiel his son,
1Chr 3:18 [וּמַלְכִּירָם] [וְּדָיָה] [וְשֶׁנְאַצַּר] [יְקַמְיָה] [הוֹשָׁמָע] [וּנְדַבְיָה] | [KJV:] Malchiram also, and Pedaiah, and Shenazar, Jecamiah, Hoshama, and Nedabiah.
1Chr 3:19 [וּבְנֵי] [ְדָיָה] [זְרֻבָּבֶל] [וְשִׁמְעִי] [וּבֶן] [זְרֻבָּבֶל] [מְשֻׁלָּם] [וַחֲנַנְיָה] [וּשְׁלֹמִית] [אֲחוֹתָם] | [KJV:] And the sons of Pedaiah were, Zerubbabel, and Shimei: and the sons of Zerubbabel; Meshullam, and Hananiah, and Shelomith their sister:
1Chr 3:20 [וַחֲשֻׁבָה] [וָאֹהֶל] [וּבֶרֶכְיָה] [וַחֲַדְיָה] [יוּשַׁב] [חֶֶד] five | [KJV:] And Hashubah, and Ohel, and Berechiah, and Hasadiah, Jushabhesed, five.
1Chr 3:21 [וּבֶן] [חֲנַנְיָה] [ְּלַטְיָה] [וִישַׁעְיָה] [בְּנֵי] [רְָיָה] [בְּנֵי] [אַרְנָן] [בְּנֵי] [עֹבַדְיָה] [בְּנֵי] [שְׁכַנְיָה] | [KJV:] And the sons of Hananiah; Pelatiah, and Jesaiah: the sons of Rephaiah, the sons of Arnan, the sons of Obadiah, the sons of Shechaniah.
1Chr 3:22 [וּבְנֵי] [שְׁכַנְיָה] [שְׁמַעְיָה] [וּבְנֵי] [שְׁמַעְיָה] [חַטּוּשׁ] [וְיִגְאָל] [וּבָרִיחַ] [וּנְעַרְיָה] [וְשָָׁט] [שִׁשָּׁה] | [KJV:] And the sons of Shechaniah; Shemaiah: and the sons of Shemaiah; Hattush, and Igeal, and Bariah, and Neariah, and Shaphat, six.
1Chr 3:23 [וּבֶן] [נְעַרְיָה] [אֶלְיוֹעֵינַי] [וְחִזְקִיָּה] [וְעַזְרִיקָם] [שְׁלֹשָׁה] | [KJV:] And the sons of Neariah; Elioenai, and Hezekiah, and Azrikam, three.
1Chr 3:24 [וּבְנֵי] [אֶלְיוֹעֵינַי] [הֹדַיְוָהוּ] [וְאֶלְיָשִׁיב] [וְּלָיָה] [וְעַקּוּב] [וְיוֹחָנָן] [וּדְלָיָה] [וַעֲנָנִי] [שִׁבְעָה] | [KJV:] And the sons of Elioenai were, Hodaiah, and Eliashib, and Pelaiah, and Akkub, and Johanan, and Dalaiah, and Anani, seven.
1Chr 4:1 [בְּנֵי] Judah [ֶּרֶץ] [חֶצְרוֹן] [וְכַרְמִי] [וְחוּר] [וְשׁוֹבָל] | [KJV:] The sons of Judah; Pharez, Hezron, and Carmi, and Hur, and Shobal.
1Chr 4:2 [וּרְאָיָה] [בֶן] [שׁוֹבָל] [he] begat [with] [יַחַת] [וְיַחַת] [הֹלִיד] [with] [אֲחוּמַי] and [with/acc] [לָהַד] [אֵלֶּה] [מִשְְּׁחוֹת] [הַצָּרְעָתִי] | [KJV:] And Reaiah the son of Shobal begat Jahath; and Jahath begat Ahumai, and Lahad. These are the families of the Zorathites.
1Chr 4:3 [וְאֵלֶּה] my father [עֵיטָם] [יִזְרְעֶאל] [וְיִשְׁמָא] [וְיִדְבָּשׁ] [וְשֵׁם] [אֲחוֹתָם] [הַצְלֶלְּוֹנִי] | [KJV:] And these were of the father of Etam; Jezreel, and Ishma, and Idbash: and the name of their sister was Hazelelponi:
1Chr 4:4 [וְּנוּאֵל] my father [גְדֹר] [וְעֵזֶר] my father [חוּשָׁה] [אֵלֶּה] sons of [חוּר] [בְּכוֹר] [אְֶרָתָה] my father [בֵּית] [לָחֶם] | [KJV:] And Penuel the father of Gedor, and Ezer the father of Hushah. These are the sons of Hur, the firstborn of Ephratah, the father of Bethlehem.
1Chr 4:5 [וּלְאַשְׁחוּר] my father [תְקוֹעַ] they were [שְׁתֵּי] [נָשִׁים] [חֶלְאָה] [וְנַעֲרָה] | [KJV:] And Ashur the father of Tekoa had two wives, Helah and Naarah.
1Chr 4:6 [וַתֵּלֶד] to him [נַעֲרָה] [with] [אֲחֻזָּם] and [with/acc] [חֵֶר] and [with/acc] [תֵּימְנִי] and [with/acc] [הָאֲחַשְׁתָּרִי] [אֵלֶּה] [בְּנֵי] [נַעֲרָה] | [KJV:] And Naarah bare him Ahuzam, and Hepher, and Temeni, and Haahashtari. These were the sons of Naarah.
1Chr 4:7 [וּבְנֵי] [חֶלְאָה] [צֶרֶת] [יִצְחָר] [וְאֶתְנָן] | [KJV:] And the sons of Helah were, Zereth, and Jezoar, and Ethnan.
1Chr 4:8 [וְקוֹץ] [he] begat [with] [עָנוּב] and [with/acc] [הַצֹּבֵבָה] [וּמִשְְּׁחוֹת] [אֲחַרְחֵל] [בֶּן] [הָרוּם] | [KJV:] And Coz begat Anub, and Zobebah, and the families of Aharhel the son of Harum.
1Chr 4:9 and there was [יַעְבֵּץ] [נִכְבָּד] [מֵאֶחָיו] [וְאִמּוֹ] [קָרְאָה] [שְׁמוֹ] [יַעְבֵּץ] to say [כִּי] [יָלַדְתִּי] [בְּעֹצֶב] | [KJV:] And Jabez was more honourable than his brethren: and his mother called his name Jabez, saying, Because I bare him with sorrow.
1Chr 4:10 [וַיִּקְרָא] [יַעְבֵּץ] [לֵאלֹהֵי] [יִשְׂרָאֵל] to say if [בָּרֵךְ] [תְּבָרֲכֵנִי] [וְהִרְבִּיתָ] [with] [גְּבוּלִי] [וְהָיְתָה] your hand [עִמִּי] [וְעָשִׂיתָ] [מֵּרָעָה] [לְבִלְתִּי] [עָצְבִּי] [וַיָּבֵא] God [acc] [אֲשֶׁר] [שָׁאָל] | [KJV:] And Jabez called on the God of Israel, saying, Oh that thou wouldest bless me indeed, and enlarge my coast, and that thine hand might be with me, and that thou wouldest keep me from evil, that it may not grieve me! And God granted him that which he requested.
1Chr 4:11 [וּכְלוּב] [אֲחִי] [שׁוּחָה] [he] begat [with] [מְחִיר] he my father [אֶשְׁתּוֹן] | [KJV:] And Chelub the brother of Shuah begat Mehir, which was the father of Eshton.
1Chr 4:12 [וְאֶשְׁתּוֹן] [he] begat [with] [בֵּית] [רָָא] and [with/acc] [ֵָּחַ] and [with/acc] [תְּחִנָּה] my father city [נָחָשׁ] [אֵלֶּה] [אַנְשֵׁי] [רֵכָה] | [KJV:] And Eshton begat Bethrapha, and Paseah, and Tehinnah the father of Irnahash. These are the men of Rechah.
1Chr 4:13 [וּבְנֵי] [קְנַז] [עָתְנִיאֵל] [וּשְׂרָיָה] [וּבְנֵי] [עָתְנִיאֵל] [חֲתַת] | [KJV:] And the sons of Kenaz; Othniel, and Seraiah: and the sons of Othniel; Hathath.
1Chr 4:14 [וּמְעוֹנֹתַי] [he] begat [with] [עְָרָה] [וּשְׂרָיָה] [he] begat [with] [יוֹאָב] my father [גֵּיא] [חֲרָשִׁים] [כִּי] [חֲרָשִׁים] they were | [KJV:] And Meonothai begat Ophrah: and Seraiah begat Joab, the father of the valley of Charashim; for they were craftsmen.
1Chr 4:15 [וּבְנֵי] [כָּלֵב] [בֶּן] [יְֻנֶּה] [עִירוּ] [אֵלָה] [וָנָעַם] [וּבְנֵי] [אֵלָה] [וּקְנַז] | [KJV:] And the sons of Caleb the son of Jephunneh; Iru, Elah, and Naam: and the sons of Elah, even Kenaz.
1Chr 4:16 [וּבְנֵי] [יְהַלֶּלְאֵל] [זִיף] [וְזִיָה] [תִּירְיָא] [וַאֲשַׂרְאֵל] | [KJV:] And the sons of Jehaleleel; Ziph, and Ziphah, Tiria, and Asareel.
1Chr 4:17 [וּבֶן] [עֶזְרָה] [יֶתֶר] [וּמֶרֶד] [וְעֵֶר] [וְיָלוֹן] [וַתַּהַר] [with] [מִרְיָם] and [with/acc] [שַׁמַּי] and [with/acc] [יִשְׁבָּח] my father [אֶשְׁתְּמֹעַ] | [KJV:] And the sons of Ezra were, Jether, and Mered, and Epher, and Jalon: and she bare Miriam, and Shammai, and Ishbah the father of Eshtemoa.
1Chr 4:18 [וְאִשְׁתּוֹ] [הַיְהֻדִיָּה] [יָלְדָה] [with] [יֶרֶד] my father [גְדוֹר] and [with/acc] [חֶבֶר] my father [שׂוֹכוֹ] and [with/acc] [יְקוּתִיאֵל] my father [זָנוֹחַ] [וְאֵלֶּה] [בְּנֵי] [בִּתְיָה] [בַת] [ַּרְעֹה] [אֲשֶׁר] [he] took [מָרֶד] | [KJV:] And his wife Jehudijah bare Jered the father of Gedor, and Heber the father of Socho, and Jekuthiel the father of Zanoah. And these are the sons of Bithiah the daughter of Pharaoh, which Mered took.
1Chr 4:19 [וּבְנֵי] [אֵשֶׁת] [הוֹדִיָּה] [אֲחוֹת] [נַחַם] my father [קְעִילָה] [הַגַּרְמִי] [וְאֶשְׁתְּמֹעַ] [הַמַּעֲכָתִי] | [KJV:] And the sons of his wife Hodiah the sister of Naham, the father of Keilah the Garmite, and Eshtemoa the Maachathite.
1Chr 4:20 [וּבְנֵי] [שִׁימוֹן] [אַמְנוֹן] [וְרִנָּה] [בֶּן] [חָנָן] [וְתוֹלוֹן] [וּבְנֵי] [יִשְׁעִי] [זוֹחֵת] [וּבֶן] [זוֹחֵת] | [KJV:] And the sons of Shimon were, Amnon, and Rinnah, Benhanan, and Tilon. And the sons of Ishi were, Zoheth, and Benzoheth.
1Chr 4:21 [בְּנֵי] [שֵׁלָה] [בֶן] Judah [עֵר] my father [לֵכָה] [וְלַעְדָּה] my father [מָרֵשָׁה] [וּמִשְְּׁחוֹת] [בֵּית] [עֲבֹדַת] [הַבֻּץ] to/for house of [אַשְׁבֵּעַ] | [KJV:] The sons of Shelah the son of Judah were, Er the father of Lecah, and Laadah the father of Mareshah, and the families of the house of them that wrought fine linen, of the house of Ashbea,
1Chr 4:22 [וְיוֹקִים] [וְאַנְשֵׁי] [כֹזֵבָא] [וְיוֹאָשׁ] [וְשָׂרָף] [אֲשֶׁר] [בָּעֲלוּ] [לְמוֹאָב] [וְיָשֻׁבִי] [לָחֶם] [וְהַדְּבָרִים] [עַתִּיקִים] | [KJV:] And Jokim, and the men of Chozeba, and Joash, and Saraph, who had the dominion in Moab, and Jashubilehem. And these are ancient things.
1Chr 4:23 [הֵמָּה] [הַיּוֹצְרִים] [וְיֹשְׁבֵי] [נְטָעִים] [וּגְדֵרָה] with [הַמֶּלֶךְ] [בִּמְלַאכְתּוֹ] [יָשְׁבוּ] [שָׁם] | [KJV:] These were the potters, and those that dwelt among plants and hedges: there they dwelt with the king for his work.
1Chr 4:24 [בְּנֵי] [שִׁמְעוֹן] [נְמוּאֵל] [וְיָמִין] [יָרִיב] [זֶרַח] [שָׁאוּל] | [KJV:] The sons of Simeon were, Nemuel, and Jamin, Jarib, Zerah, and Shaul:
1Chr 4:25 [שַׁלֻּם] [בְּנוֹ] [מִבְשָׂם] [בְּנוֹ] [מִשְׁמָע] [בְּנוֹ] | [KJV:] Shallum his son, Mibsam his son, Mishma his son.
1Chr 4:26 [וּבְנֵי] [מִשְׁמָע] [חַמּוּאֵל] [בְּנוֹ] [זַכּוּר] [בְּנוֹ] [שִׁמְעִי] [בְנוֹ] | [KJV:] And the sons of Mishma; Hamuel his son, Zacchur his son, Shimei his son.
1Chr 4:27 [וּלְשִׁמְעִי] [בָּנִים] [שִׁשָּׁה] [עָשָׂר] [וּבָנוֹת] [שֵׁשׁ] [וּלְאֶחָיו] [there is] no [בָּנִים] [רַבִּים] and all [מִשְַּׁחְתָּם] not [הִרְבּוּ] until [בְּנֵי] Judah | [KJV:] And Shimei had sixteen sons and six daughters: but his brethren had not many children, neither did all their family multiply, like to the children of Judah.
1Chr 4:28 [וַיֵּשְׁבוּ] [בִּבְאֵר] [שֶׁבַע] [וּמוֹלָדָה] [וַחֲצַר] [שׁוּעָל] | [KJV:] And they dwelt at Beersheba, and Moladah, and Hazarshual,
1Chr 4:29 [וּבְבִלְהָה] [וּבְעֶצֶם] [וּבְתוֹלָד] | [KJV:] And at Bilhah, and at Ezem, and at Tolad,
1Chr 4:30 [וּבִבְתוּאֵל] [וּבְחָרְמָה] [וּבְצִיקְלָג] | [KJV:] And at Bethuel, and at Hormah, and at Ziklag,
1Chr 4:31 [וּבְבֵית] [מַרְכָּבוֹת] [וּבַחֲצַר] [וִּים] [וּבְבֵית] [בִּרְאִי] [וּבְשַׁעֲרָיִם] [אֵלֶּה] [עָרֵיהֶם] until [מְלֹךְ] [דָּוִיד] | [KJV:] And at Bethmarcaboth, and Hazarsusim, and at Bethbirei, and at Shaaraim. These were their cities unto the reign of David.
1Chr 4:32 [וְחַצְרֵיהֶם] [עֵיטָם] [וָעַיִן] [רִמּוֹן] [וְתֹכֶן] [וְעָשָׁן] cities five | [KJV:] And their villages were, Etam, and Ain, Rimmon, and Tochen, and Ashan, five cities:
1Chr 4:33 and all [חַצְרֵיהֶם] [אֲשֶׁר] [ְבִיבוֹת] the cities [הָאֵלֶּה] until [בָּעַל] this [מוֹשְׁבֹתָם] [וְהִתְיַחְשָׂם] to them
1Chr 4:34 [וּמְשׁוֹבָב] [וְיַמְלֵךְ] [וְיוֹשָׁה] [בֶּן] [אֲמַצְיָה] | [KJV:] And Meshobab, and Jamlech, and Joshah, the son of Amaziah,
1Chr 4:35 [וְיוֹאֵל] [וְיֵהוּא] [בֶּן] [יוֹשִׁבְיָה] [בֶּן] [שְׂרָיָה] [בֶּן] [עֲשִׂיאֵל] | [KJV:] And Joel, and Jehu the son of Josibiah, the son of Seraiah, the son of Asiel,
1Chr 4:36 [וְאֶלְיוֹעֵינַי] [וְיַעֲקֹבָה] [וִישׁוֹחָיָה] [וַעֲשָׂיָה] [וַעֲדִיאֵל] [וִישִׂימִאֵל] [וּבְנָיָה] | [KJV:] And Elioenai, and Jaakobah, and Jeshohaiah, and Asaiah, and Adiel, and Jesimiel, and Benaiah,
1Chr 4:37 [וְזִיזָא] [בֶן] [שְִׁעִי] [בֶן] [אַלּוֹן] [בֶּן] [יְדָיָה] [בֶן] [שִׁמְרִי] [בֶּן] [שְׁמַעְיָה] | [KJV:] And Ziza the son of Shiphi, the son of Allon, the son of Jedaiah, the son of Shimri, the son of Shemaiah;
1Chr 4:38 [אֵלֶּה] [הַבָּאִים] [בְּשֵׁמוֹת] [נְשִׂיאִים] [בְּמִשְְּׁחוֹתָם] [וּבֵית] [אֲבוֹתֵיהֶם] [ָּרְצוּ] [לָרוֹב] | [KJV:] These mentioned by their names were princes in their families: and the house of their fathers increased greatly.
1Chr 4:39 [וַיֵּלְכוּ] [לִמְבוֹא] [גְדֹר] until [לְמִזְרַח] [הַגָּיְא] [לְבַקֵּשׁ] [מִרְעֶה] [לְצֹאנָם] | [KJV:] And they went to the entrance of Gedor, even unto the east side of the valley, to seek pasture for their flocks.
1Chr 4:40 [וַיִּמְצְאוּ] [מִרְעֶה] [שָׁמֵן] [וָטוֹב] [וְהָאָרֶץ] [רַחֲבַת] [יָדַיִם] [וְשֹׁקֶטֶת] [וּשְׁלֵוָה] [כִּי] from [חָם] [הַיֹּשְׁבִים] [שָׁם] [לְָנִים] | [KJV:] And they found fat pasture and good, and the land was wide, and quiet, and peaceable; for they of Ham had dwelt there of old.
1Chr 4:41 [וַיָּבֹאוּ] [אֵלֶּה] [הַכְּתוּבִים] [בְּשֵׁמוֹת] [בִּימֵי] [יְחִזְקִיָּהוּ] king Judah [וַיַּכּוּ] [with] [אָהֳלֵיהֶם] and [with/acc] [הַמְּעִינִים] [אֲשֶׁר] [נִמְצְאוּ] [שָׁמָּה] [וַיַּחֲרִימֻם] until today [הַזֶּה] [וַיֵּשְׁבוּ] [תַּחְתֵּיהֶם] [כִּי] [מִרְעֶה] [לְצֹאנָם] [שָׁם] | [KJV:] And these written by name came in the days of Hezekiah king of Judah, and smote their tents, and the habitations that were found there, and destroyed them utterly unto this day, and dwelt in their rooms: because there was pasture there for their flocks.
1Chr 4:42 [וּמֵהֶם] from [בְּנֵי] [שִׁמְעוֹן] [הָלְכוּ] [לְהַר] [שֵׂעִיר] [אֲנָשִׁים] [חֲמֵשׁ] hundreds [וְּלַטְיָה] [וּנְעַרְיָה] [וּרְָיָה] [וְעֻזִּיאֵל] [בְּנֵי] [יִשְׁעִי] [בְּרֹאשָׁם] | [KJV:] And some of them, even of the sons of Simeon, five hundred men, went to mount Seir, having for their captains Pelatiah, and Neariah, and Rephaiah, and Uzziel, the sons of Ishi.
